date,state,dead,confirmed,recovered,day
2020-12-15,SC,4504,435547,406226,285
2020-12-15,SE,2374,100371,87671,285
2020-12-15,SP,44282,1341428,1189305,285
2020-12-15,TO,1208,86180,76979,285
2020-12-15,TOTAL,182983,6982223,6206483,285
2020-12-16,AC,756,38938,32779,286
2020-12-16,AL,2389,100011,95317,286
2020-12-16,AM,5036,188918,159968,286
2020-12-16,AP,861,64303,49503,286
2020-12-16,BA,8691,456106,435556,286
2020-12-16,CE,9875,320685,259388,286
2020-12-16,DF,4107,241400,230225,286
2020-12-16,ES,4663,220927,199651,286
2020-12-16,GO,6631,298211,285212,286
2020-12-16,MA,4401,198147,188622,286
2020-12-16,MG,10855,477697,432622,286
2020-12-16,MS,1993,118003,99658,286
2020-12-16,MT,4291,169705,160699,286
2020-12-16,PA,7035,283839,263211,286
2020-12-16,PB,3487,156122,121400,286
2020-12-16,PE,9339,201851,172861,286
2020-12-16,PI,2749,136423,132563,286
2020-12-16,PR,7117,359892,235668,286
2020-12-16,RJ,24109,395386,364580,286
2020-12-16,RN,2853,106920,59105,286
2020-12-16,RO,1668,87397,74917,286
2020-12-16,RR,766,66977,63101,286
2020-12-16,RS,7862,388704,362214,286
2020-12-16,SC,4517,442624,406226,286
2020-12-16,SE,2381,101148,87671,286
2020-12-16,SP,44282,1341428,1189305,286
2020-12-16,TO,1210,86585,77170,286
2020-12-16,TOTAL,183924,7048347,6239192,286
2020-12-17,AC,756,39166,32899,287
2020-12-17,AL,2394,100307,95645,287
2020-12-17,AM,5049,189812,162078,287
2020-12-17,AP,864,64549,50555,287
2020-12-17,BA,8720,461026,439587,287
2020-12-17,CE,9897,321891,260282,287
2020-12-17,DF,4123,242299,231071,287
2020-12-17,ES,4696,223219,205077,287
2020-12-17,GO,6651,299447,288135,287
2020-12-17,MA,4408,198500,189227,287
2020-12-17,MG,10933,483369,437636,287
2020-12-17,MS,2009,119079,101178,287
2020-12-17,MT,4303,170619,161377,287
2020-12-17,PA,7042,284774,265189,287
2020-12-17,PB,3507,157396,122219,287
2020-12-17,PE,9361,203497,176301,287
2020-12-17,PI,2755,137027,133808,287
2020-12-17,PR,7172,366281,242587,287
2020-12-17,RJ,24204,398879,367923,287
2020-12-17,RN,2869,107476,59105,287
2020-12-17,RO,1681,87863,76404,287
2020-12-17,RR,769,67184,63101,287
2020-12-17,RS,7944,394816,367054,287
2020-12-17,SC,4598,448162,416403,287
2020-12-17,SE,2387,101706,89603,287
2020-12-17,SP,44681,1361731,1189305,287
2020-12-17,TO,1212,86971,77798,287
2020-12-17,TOTAL,184985,7117046,6301547,287
2020-12-18,AC,757,39341,32899,288
2020-12-18,AL,2399,100619,95645,288
2020-12-18,AM,5062,190968,162078,288
2020-12-18,AP,870,64752,50555,288
2020-12-18,BA,8748,464083,443137,288
2020-12-18,CE,9909,322861,260282,288
2020-12-18,DF,4132,243212,231071,288
2020-12-18,ES,4727,225358,205077,288
2020-12-18,GO,6659,300229,288596,288
2020-12-18,MA,4413,198843,189227,288
2020-12-18,MG,11009,488934,442115,288
2020-12-18,MS,2032,120395,102309,288
2020-12-18,MT,4316,171490,161377,288
2020-12-18,PA,7051,285632,265189,288
2020-12-18,PB,3523,158449,122219,288
2020-12-18,PE,9383,205262,176301,288
2020-12-18,PI,2764,137607,133808,288
2020-12-18,PR,7213,370775,242587,288
2020-12-18,RJ,24351,402480,367923,288
2020-12-18,RN,2878,108223,59105,288
2020-12-18,RO,1689,88410,76404,288
2020-12-18,RR,772,67359,63113,288
2020-12-18,RS,8007,400537,372019,288
2020-12-18,SC,4652,453322,416403,288
2020-12-18,SE,2394,101810,89603,288
2020-12-18,SP,44878,1371653,1195792,288
2020-12-18,TO,1214,87295,78121,288
2020-12-18,TOTAL,185802,7169899,6322955,288
2020-12-19,AC,758,39869,33012,289
2020-12-19,AL,2404,100978,96246,289
2020-12-19,AM,5076,191674,163697,289
2020-12-19,AP,875,65109,50874,289
2020-12-19,BA,8777,468003,446908,289
2020-12-19,CE,9912,323506,261477,289
2020-12-19,DF,4138,243834,232565,289
2020-12-19,ES,4747,227245,208518,289
2020-12-19,GO,6663,300284,289333,289
2020-12-19,MA,4420,199094,189575,289
2020-12-19,MG,11093,494187,446562,289
2020-12-19,MS,2051,121461,103969,289
2020-12-19,MT,4320,171959,162438,289
2020-12-19,PA,7057,286130,266737,289
2020-12-19,PB,3529,159109,123295,289
2020-12-19,PE,9418,207008,176301,289
2020-12-19,PI,2765,137944,134737,289
2020-12-19,PR,7271,374349,265928,289
2020-12-19,RJ,24454,403660,372768,289
2020-12-19,RN,2878,108934,59105,289
2020-12-19,RO,1697,88822,76960,289
2020-12-19,RR,772,67429,64372,289
2020-12-19,RS,8072,405598,377004,289
2020-12-19,SC,4668,457335,421952,289
2020-12-19,SE,2401,103042,89603,289
2020-12-19,SP,45029,1384100,1196775,289
2020-12-19,TO,1216,87478,78227,289
2020-12-19,TOTAL,186461,7218141,6388938,289
2020-12-20,AC,765,39996,33012,290
2020-12-20,AL,2410,101285,96246,290
2020-12-20,AM,5085,191976,163697,290
2020-12-20,AP,875,65215,50874,290
2020-12-20,BA,8807,469660,446908,290
2020-12-20,CE,9916,323941,262245,290
2020-12-20,DF,4145,244243,232565,290
2020-12-20,ES,4760,228741,208518,290
2020-12-20,GO,6663,300284,289828,290
2020-12-20,MA,4426,199105,189575,290
2020-12-20,MG,11225,497672,448732,290
2020-12-20,MS,2077,122187,103969,290
2020-12-20,MT,4331,172215,162976,290
2020-12-20,PA,7063,286616,267408,290
2020-12-20,PB,3539,159436,123417,290
2020-12-20,PE,9435,207426,178716,290
2020-12-20,PI,2769,138152,134943,290
2020-12-20,PR,7312,376009,265928,290
2020-12-20,RJ,24473,406820,372768,290
2020-12-20,RN,2888,110319,59105,290
2020-12-20,RO,1698,89047,76960,290
2020-12-20,RR,772,67531,64372,290
2020-12-20,RS,8087,407755,379814,290
2020-12-20,SC,4706,461244,426189,290
2020-12-20,SE,2407,103955,89603,290
2020-12-20,SP,45029,1384100,1205561,290
2020-12-20,TO,1217,87695,78227,290
2020-12-20,TOTAL,186880,7242625,6412156,290
2020-12-21,AC,767,40249,33129,291
2020-12-21,AL,2417,101443,96913,291
2020-12-21,AM,5094,192327,164220,291
2020-12-21,AP,880,65422,51267,291
2020-12-21,BA,8835,471177,451635,291
2020-12-21,CE,9927,324894,263112,291
2020-12-21,DF,4156,245243,234054,291
2020-12-21,ES,4796,230420,211598,291
2020-12-21,GO,6668,301502,289828,291
2020-12-21,MA,4433,199198,189627,291
2020-12-21,MG,11235,499499,450098,291
2020-12-21,MS,2108,123529,106259,291
2020-12-21,MT,4395,173132,163638,291
2020-12-21,PA,7069,287535,268215,291
2020-12-21,PB,3552,159639,123430,291
2020-12-21,PE,9443,208135,179062,291
2020-12-21,PI,2779,138586,134943,291
2020-12-21,PR,7331,378291,267677,291
2020-12-21,RJ,24479,407575,377071,291
2020-12-21,RN,2900,111090,59105,291
2020-12-21,RO,1708,89633,77186,291
2020-12-21,RR,772,67686,64372,291
2020-12-21,RS,8159,409794,382156,291
2020-12-21,SC,4771,463732,435508,291
2020-12-21,SE,2413,104426,93921,291
2020-12-21,SP,45136,1388043,1222776,291
2020-12-21,TO,1218,88070,78510,291
2020-12-21,TOTAL,187441,7270270,6469310,291
2020-12-22,AC,769,40314,33129,292
2020-12-22,AL,2425,101745,97107,292
2020-12-22,AM,5111,193544,164220,292
2020-12-22,AP,885,65712,51267,292
2020-12-22,BA,8865,473865,455316,292
2020-12-22,CE,9939,325884,263771,292
2020-12-22,DF,4169,245872,234866,292
2020-12-22,ES,4839,232760,213841,292
2020-12-22,GO,6685,302698,291618,292
2020-12-22,MA,4438,199535,189872,292
2020-12-22,MG,11258,503700,454155,292
2020-12-22,MS,2130,125181,107061,292
2020-12-22,MT,4405,174162,164398,292
2020-12-22,PA,7078,288465,268976,292
2020-12-22,PB,3563,160611,124217,292
2020-12-22,PE,9459,210081,179062,292
2020-12-22,PI,2788,139168,135951,292
2020-12-22,PR,7460,384393,267677,292
2020-12-22,RJ,24594,411369,380338,292
2020-12-22,RN,2927,112578,59105,292
2020-12-22,RO,1721,90835,77186,292
2020-12-22,RR,772,67909,64372,292
2020-12-22,RS,8260,416000,388409,292
2020-12-22,SC,4836,468403,440037,292
2020-12-22,SE,2420,105018,93921,292
2020-12-22,SP,45395,1398757,1222776,292
2020-12-22,TO,1219,88376,78693,292
2020-12-22,TOTAL,188410,7326935,6501341,292
2020-12-23,AC,776,40399,33129,293
2020-12-23,AL,2433,102178,97107,293
2020-12-23,AM,5133,194406,164220,293
2020-12-23,AP,891,65938,51267,293
2020-12-23,BA,8893,476955,458619,293
2020-12-23,CE,9947,326519,264302,293
2020-12-23,DF,4181,246397,234866,293
2020-12-23,ES,4866,234494,216181,293
2020-12-23,GO,6740,303903,292686,293
2020-12-23,MA,4445,199754,189872,293
2020-12-23,MG,11355,510219,460243,293
2020-12-23,MS,2160,126583,107061,293
2020-12-23,MT,4420,175223,165277,293
2020-12-23,PA,7095,289348,269754,293
2020-12-23,PB,3573,161539,124217,293
2020-12-23,PE,9487,211996,179062,293
2020-12-23,PI,2792,139713,135951,293
2020-12-23,PR,7528,387686,267677,293
2020-12-23,RJ,24773,414344,380338,293
2020-12-23,RN,2932,113490,59105,293
2020-12-23,RO,1728,91574,77186,293
2020-12-23,RR,773,68107,64372,293
2020-12-23,RS,8345,416098,390886,293
2020-12-23,SC,4885,472199,440037,293
2020-12-23,SE,2427,105673,93921,293
2020-12-23,SP,45576,1409140,1222776,293
2020-12-23,TO,1221,88739,78693,293
2020-12-23,TOTAL,189375,7372614,6518805,293
2020-12-24,AC,779,40638,33129,294
2020-12-24,AL,2440,102569,97107,294
2020-12-24,AM,5151,195405,164220,294
2020-12-24,AP,897,66132,51267,294
2020-12-24,BA,8924,479553,458619,294
2020-12-24,CE,9952,327140,264302,294
2020-12-24,DF,4188,246949,234866,294
2020-12-24,ES,4898,236238,216181,294
2020-12-24,GO,6744,304175,292686,294
2020-12-24,MA,4451,199906,189872,294
2020-12-24,MG,11475,516188,465335,294
2020-12-24,MS,2183,127874,107061,294
2020-12-24,MT,4422,175790,165277,294
2020-12-24,PA,7108,289777,269754,294
2020-12-24,PB,3582,162149,124217,294
2020-12-24,PE,9523,213453,179062,294
2020-12-24,PI,2794,139928,135951,294
2020-12-24,PR,7600,397479,267677,294
2020-12-24,RJ,24827,418543,380338,294
2020-12-24,RN,2935,114548,59105,294
2020-12-24,RO,1732,92099,77186,294
2020-12-24,RR,773,68195,64372,294
2020-12-24,RS,8403,426531,390886,294
2020-12-24,SC,4939,475200,440037,294
2020-12-24,SE,2434,106896,93921,294
2020-12-24,SP,45758,1418491,1222776,294
2020-12-24,TO,1223,88979,78693,294
2020-12-24,TOTAL,190135,7430825,6523897,294
2020-12-25,AC,780,40723,33129,295
2020-12-25,AL,2447,102827,97107,295
2020-12-25,AM,5161,195806,164220,295
2020-12-25,AP,899,66221,51267,295
2020-12-25,BA,8954,480764,458619,295
2020-12-25,CE,9952,327832,264302,295
2020-12-25,DF,4192,247278,234866,295
2020-12-25,ES,4915,236978,216181,295
2020-12-25,GO,6748,304272,292686,295
2020-12-25,MA,4458,199986,189872,295
2020-12-25,MG,11562,520218,468705,295
2020-12-25,MS,2207,128164,107061,295
2020-12-25,MT,4435,176044,165277,295
2020-12-25,PA,7124,289795,269754,295
2020-12-25,PB,3592,162380,124217,295
2020-12-25,PE,9544,214562,179062,295
2020-12-25,PI,2802,140245,135951,295
2020-12-25,PR,7634,399065,267677,295
2020-12-25,RJ,24900,419146,380338,295
2020-12-25,RN,2937,114822,59105,295
2020-12-25,RO,1734,92381,77186,295
2020-12-25,RR,773,68237,64372,295
2020-12-25,RS,8434,428633,390886,295
2020-12-25,SC,4973,476681,440037,295
2020-12-25,SE,2441,107721,93921,295
2020-12-25,SP,45795,1422087,1222776,295
2020-12-25,TO,1224,89140,78693,295
2020-12-25,TOTAL,190617,7452008,6527267,295
2020-12-26,AC,780,40736,33316,296
2020-12-26,AL,2454,103125,98253,296
2020-12-26,AM,5173,196007,167338,296
2020-12-26,AP,901,66293,51871,296
2020-12-26,BA,8983,482113,466189,296
2020-12-26,CE,9952,327865,265528,296
2020-12-26,DF,4198,247928,237839,296
2020-12-26,ES,4928,238426,218467,296
2020-12-26,GO,6752,304442,293916,296
2020-12-26,MA,4466,200043,190197,296
2020-12-26,MG,11585,522331,470289,296
2020-12-26,MS,2229,129261,111663,296
2020-12-26,MT,4450,176240,166403,296
2020-12-26,PA,7130,290326,271445,296
2020-12-26,PB,3604,163107,125191,296
2020-12-26,PE,9560,214949,183555,296
2020-12-26,PI,2814,140496,137268,296
2020-12-26,PR,7656,400288,281186,296
2020-12-26,RJ,24905,420075,389775,296
2020-12-26,RN,2937,114822,68394,296
2020-12-26,RO,1743,92587,79517,296
2020-12-26,RR,773,68264,64516,296
2020-12-26,RS,8452,430780,404252,296
2020-12-26,SC,5007,478242,451810,296
2020-12-26,SE,2448,108166,95873,296
2020-12-26,SP,45808,1423340,1250993,296
2020-12-26,TO,1225,89289,79145,296
2020-12-26,TOTAL,190913,7469541,6654189,296
2020-12-27,AC,785,40900,33425,297
2020-12-27,AL,2461,103551,98718,297
2020-12-27,AM,5190,196436,167338,297
2020-12-27,AP,901,66724,51871,297
2020-12-27,BA,9011,483737,468404,297
2020-12-27,CE,9952,327982,265528,297
2020-12-27,DF,4201,248543,238553,297
2020-12-27,ES,4941,239036,219185,297
2020-12-27,GO,6753,304505,294221,297
2020-12-27,MA,4473,200127,190197,297
2020-12-27,MG,11592,523548,471847,297
2020-12-27,MS,2245,129484,111663,297
2020-12-27,MT,4457,176545,166798,297
2020-12-27,PA,7142,290821,272030,297
2020-12-27,PB,3619,163415,125230,297
2020-12-27,PE,9571,215552,183555,297
2020-12-27,PI,2815,140749,137268,297
2020-12-27,PR,7682,401860,282042,297
2020-12-27,RJ,24918,421069,391223,297
2020-12-27,RN,2947,115422,68394,297
2020-12-27,RO,1747,92775,79517,297
2020-12-27,RR,773,68295,64516,297
2020-12-27,RS,8492,431603,406821,297
2020-12-27,SC,5039,479947,454245,297
2020-12-27,SE,2454,108943,95873,297
2020-12-27,SP,45863,1426176,1260722,297
2020-12-27,TO,1226,89410,79609,297
2020-12-27,TOTAL,191250,7487155,6678793,297
2020-12-28,AC,789,41010,33626,298
2020-12-28,AL,2468,103748,98996,298
2020-12-28,AM,5206,196754,167658,298
2020-12-28,AP,907,67149,52126,298
2020-12-28,BA,9041,484485,469734,298
2020-12-28,CE,9960,329896,267008,298
2020-12-28,DF,4223,249736,239152,298
2020-12-28,ES,4996,242553,222312,298
2020-12-28,GO,6776,306395,295425,298
2020-12-28,MA,4479,200220,190265,298
2020-12-28,MG,11605,524658,473047,298
2020-12-28,MS,2270,130850,114020,298
2020-12-28,MT,4468,177293,167368,298
2020-12-28,PA,7149,291907,272998,298
2020-12-28,PB,3635,163993,125292,298
2020-12-28,PE,9588,215994,184646,298
2020-12-28,PI,2821,141258,138029,298
2020-12-28,PR,7733,404695,283316,298
2020-12-28,RJ,24942,421674,392179,298
2020-12-28,RN,2984,116377,68394,298
2020-12-28,RO,1765,93667,79957,298
2020-12-28,RR,773,68363,65405,298
2020-12-28,RS,8536,432241,408640,298
2020-12-28,SC,5082,482129,456350,298
2020-12-28,SE,2461,110001,97804,298
2020-12-28,SP,45902,1427752,1270469,298
2020-12-28,TO,1229,89794,79815,298
2020-12-28,TOTAL,191788,7514592,6714031,298
2020-12-29,AC,791,41232,33626,299
2020-12-29,AL,2475,104119,99183,299
2020-12-29,AM,5232,198201,167805,299
2020-12-29,AP,913,67405,52227,299
2020-12-29,BA,9072,487691,472868,299
2020-12-29,CE,9971,330986,267510,299
2020-12-29,DF,4241,250457,239922,299
2020-12-29,ES,5031,244251,224547,299
2020-12-29,GO,6789,307686,296589,299
2020-12-29,MA,4488,200564,190335,299
2020-12-29,MG,11615,529653,479188,299
2020-12-29,MS,2300,132431,114563,299
2020-12-29,MT,4486,178568,168243,299
2020-12-29,PA,7169,292712,273649,299
2020-12-29,PB,3647,164416,125377,299
2020-12-29,PE,9612,217772,184966,299
2020-12-29,PI,2827,141951,138698,299
2020-12-29,PR,7810,408731,283316,299
2020-12-29,RJ,25078,426259,396095,299
2020-12-29,RN,2998,117542,68394,299
2020-12-29,RO,1785,94354,79957,299
2020-12-29,RR,773,68509,65405,299
2020-12-29,RS,8680,438458,414504,299
2020-12-29,SC,5161,485935,459977,299
2020-12-29,SE,2468,110804,97916,299
2020-12-29,SP,46195,1440229,1278967,299
2020-12-29,TO,1232,90047,80284,299
2020-12-29,TOTAL,192839,7570963,6754111,299
2020-12-30,AC,793,41355,33626,300
2020-12-30,AL,2482,104499,99336,300
2020-12-30,AM,5258,199570,170178,300
2020-12-30,AP,919,67702,52227,300
2020-12-30,BA,9100,490538,475611,300
2020-12-30,CE,9986,332907,268457,300
2020-12-30,DF,4248,251135,240752,300
2020-12-30,ES,5066,246927,226910,300
2020-12-30,GO,6805,308840,297599,300
2020-12-30,MA,4495,200749,190620,300
2020-12-30,MG,11784,536044,485887,300
2020-12-30,MS,2329,133761,115155,300
2020-12-30,MT,4506,179710,169095,300
2020-12-30,PA,7188,293540,274564,300
2020-12-30,PB,3660,165426,126385,300
2020-12-30,PE,9632,220284,187955,300
2020-12-30,PI,2837,142672,138698,300
2020-12-30,PR,7886,412627,302988,300
2020-12-30,RJ,25303,428373,398011,300
2020-12-30,RN,3007,118728,68394,300
2020-12-30,RO,1805,95035,80794,300
2020-12-30,RR,781,68689,65405,300
2020-12-30,RS,8793,444212,419972,300
2020-12-30,SC,5206,489069,467020,300
2020-12-30,SE,2476,111735,98886,300
2020-12-30,SP,46477,1452078,1278967,300
2020-12-30,TO,1234,90358,80600,300
2020-12-30,TOTAL,194056,7626563,6814092,300
2020-12-31,AC,795,41620,33670,301
2020-12-31,AL,2489,104818,99710,301
2020-12-31,AM,5285,201013,170178,301
2020-12-31,AP,925,68201,52670,301
2020-12-31,BA,9129,493400,478198,301
2020-12-31,CE,9993,335992,269343,301
2020-12-31,DF,4259,251701,241413,301
2020-12-31,ES,5081,248251,227931,301
2020-12-31,GO,6805,309110,298100,301
2020-12-31,MA,4500,200938,190884,301
2020-12-31,MG,11902,542909,491437,301
2020-12-31,MS,2347,134750,116280,301
2020-12-31,MT,4520,180451,169764,301
2020-12-31,PA,7199,293802,275115,301
2020-12-31,PB,3672,166484,127030,301
2020-12-31,PE,9654,222166,189850,301
2020-12-31,PI,2840,143179,139938,301
2020-12-31,PR,7974,416566,305194,301
2020-12-31,RJ,25530,434648,397324,301
2020-12-31,RN,3007,118999,68394,301
2020-12-31,RO,1817,95729,81122,301
2020-12-31,RR,787,68710,65405,301
2020-12-31,RS,8872,449674,424406,301
2020-12-31,SC,5253,492583,467020,301
2020-12-31,SE,2484,112505,99824,301
2020-12-31,SP,46717,1462297,1287986,301
2020-12-31,TO,1236,90536,80658,301
2020-12-31,TOTAL,195072,7681032,6848844,301
2021-01-01,AC,796,41689,33670,302
2021-01-01,AL,2496,105091,99710,302
2021-01-01,AM,5295,201574,170178,302
2021-01-01,AP,926,68361,52670,302
2021-01-01,BA,9159,494684,478198,302
2021-01-01,CE,10004,336504,269846,302
2021-01-01,DF,4263,252077,241952,302
2021-01-01,ES,5093,249271,227931,302
2021-01-01,GO,6805,309191,298401,302
2021-01-01,MA,4506,200959,190884,302
2021-01-01,MG,12001,546884,494278,302
2021-01-01,MS,2360,135361,117816,302
2021-01-01,MT,4530,180659,170171,302
2021-01-01,PA,7209,293807,275483,302
2021-01-01,PB,3680,167062,127030,302
2021-01-01,PE,9666,222993,189850,302
2021-01-01,PI,2848,143210,139971,302
2021-01-01,PR,7993,418323,305194,302
2021-01-01,RJ,25600,435390,397324,302
2021-01-01,RN,3009,119338,68394,302
2021-01-01,RO,1822,95999,81122,302
2021-01-01,RR,787,68858,65405,302
2021-01-01,RS,8917,451912,424406,302
2021-01-01,SC,5270,494447,467020,302
2021-01-01,SE,2492,113544,99824,302
2021-01-01,SP,46775,1466191,1287986,302
2021-01-01,TO,1239,90592,80658,302
2021-01-01,TOTAL,195541,7703971,6855372,302
2021-01-02,AC,798,41941,33693,303
2021-01-02,AL,2502,105361,100531,303
2021-01-02,AM,5325,201867,171819,303
2021-01-02,AP,927,68441,52777,303
2021-01-02,BA,9187,495286,481009,303
2021-01-02,CE,10015,336574,270203,303
2021-01-02,DF,4268,252874,241952,303
2021-01-02,ES,5115,250244,229191,303
2021-01-02,GO,6805,309320,298693,303
2021-01-02,MA,4513,200976,190889,303
2021-01-02,MG,12023,549302,496011,303
2021-01-02,MS,2372,135917,119295,303
2021-01-02,MT,4539,180901,170648,303
2021-01-02,PA,7217,294010,276014,303
2021-01-02,PB,3692,167615,127509,303
2021-01-02,PE,9674,223325,189942,303
2021-01-02,PI,2854,143489,140229,303
2021-01-02,PR,8001,419615,306432,303
2021-01-02,RJ,25608,435604,405164,303
2021-01-02,RN,3009,119338,68394,303
2021-01-02,RO,1825,96433,81914,303
2021-01-02,RR,787,68875,65405,303
2021-01-02,RS,8934,452920,430061,303
2021-01-02,SC,5294,496524,469769,303
2021-01-02,SE,2500,113916,99959,303
2021-01-02,SP,46808,1467953,1294620,303
2021-01-02,TO,1242,90703,81133,303
2021-01-02,TOTAL,195834,7719324,6893256,303
2021-01-03,AC,802,42046,33693,304
2021-01-03,AL,2509,105714,100967,304
2021-01-03,AM,5345,202413,172310,304
2021-01-03,AP,927,68568,52777,304
2021-01-03,BA,9218,496008,482039,304
2021-01-03,CE,10024,336763,270790,304
2021-01-03,DF,4269,253355,243470,304
2021-01-03,ES,5124,251649,229191,304
2021-01-03,GO,6805,309454,299044,304
2021-01-03,MA,4518,201017,190889,304
2021-01-03,MG,12037,550672,496827,304
2021-01-03,MS,2398,136250,120550,304
2021-01-03,MT,4552,181335,171057,304
2021-01-03,PA,7223,294224,276598,304
2021-01-03,PB,3706,168044,127564,304
2021-01-03,PE,9679,223540,189942,304
2021-01-03,PI,2856,143651,140420,304
2021-01-03,PR,8028,421315,306796,304
2021-01-03,RJ,25616,435739,406061,304
2021-01-03,RN,3025,119835,68394,304
2021-01-03,RO,1832,96906,81914,304
2021-01-03,RR,787,68947,65405,304
2021-01-03,RS,8954,454757,432038,304
2021-01-03,SC,5314,497345,469769,304
2021-01-03,SE,2508,114685,99959,304
2021-01-03,SP,46845,1471422,1294620,304
2021-01-03,TO,1244,90860,81298,304
2021-01-03,TOTAL,196145,7736514,6904382,304
2021-01-04,AC,806,42117,33693,305
2021-01-04,AL,2515,106032,101272,305
2021-01-04,AM,5368,202972,172310,305
2021-01-04,AP,936,68775,52942,305
2021-01-04,BA,9246,496823,483275,305
2021-01-04,CE,10025,336975,271449,305
2021-01-04,DF,4289,254310,244292,305
2021-01-04,ES,5176,253115,231657,305
2021-01-04,GO,6857,311067,299660,305
2021-01-04,MA,4524,201093,190921,305
2021-01-04,MG,12063,552104,498063,305
2021-01-04,MS,2431,137570,121599,305
2021-01-04,MT,4583,182877,172096,305
2021-01-04,PA,7235,295439,277446,305
2021-01-04,PB,3722,168179,127619,305
2021-01-04,PE,9691,223845,190917,305
2021-01-04,PI,2863,144200,140420,305
2021-01-04,PR,8060,423041,307461,305
2021-01-04,RJ,25617,439345,406718,305
2021-01-04,RN,3060,120676,68394,305
2021-01-04,RO,1840,97197,82665,305
2021-01-04,RR,789,69029,65405,305
2021-01-04,RS,9018,455326,433416,305
2021-01-04,SC,5376,498910,478526,305
2021-01-04,SE,2516,115636,101564,305
2021-01-04,SP,46888,1473670,1314843,305
2021-01-04,TO,1248,91230,81422,305
2021-01-04,TOTAL,196742,7761553,6950045,305
2021-01-05,AC,808,42170,33921,306
2021-01-05,AL,2521,106410,101352,306
2021-01-05,AM,5414,204900,172626,306
2021-01-05,AP,943,69096,53337,306
2021-01-05,BA,9276,499900,485976,306
2021-01-05,CE,10053,339043,272302,306
2021-01-05,DF,4328,255875,244859,306
2021-01-05,ES,5202,255611,233521,306
2021-01-05,GO,6898,312124,301126,306
2021-01-05,MA,4531,201255,191089,306
2021-01-05,MG,12083,556692,502948,306
2021-01-05,MS,2459,139152,122643,306
2021-01-05,MT,4596,183673,173069,306
2021-01-05,PA,7247,296752,277446,306
2021-01-05,PB,3740,168545,127864,306
2021-01-05,PE,9709,225336,190917,306
2021-01-05,PI,2873,144857,141619,306
2021-01-05,PR,8155,427789,312198,306
2021-01-05,RJ,25837,443607,412436,306
2021-01-05,RN,3073,121495,68394,306
2021-01-05,RO,1852,97854,82849,306
2021-01-05,RR,789,69180,66262,306
2021-01-05,RS,9125,460609,437882,306
2021-01-05,SC,5420,502785,481373,306
2021-01-05,SE,2524,116779,101564,306
2021-01-05,SP,47222,1486551,1324431,306
2021-01-05,TO,1252,91596,81537,306
2021-01-05,TOTAL,197930,7819636,6995541,306
2021-01-06,AC,814,42378,37712,307
2021-01-06,AL,2529,106881,101553,307
2021-01-06,AM,5500,207092,172626,307
2021-01-06,AP,950,69469,53600,307
2021-01-06,BA,9304,502938,488294,307
2021-01-06,CE,10062,340312,273050,307
2021-01-06,DF,4328,255875,245256,307
2021-01-06,ES,5231,257295,236126,307
2021-01-06,GO,6901,313755,302566,307
2021-01-06,MA,4537,201454,191089,307
2021-01-06,MG,12211,566207,509638,307
2021-01-06,MS,2486,140463,123361,307
2021-01-06,MT,4619,185745,174814,307
2021-01-06,PA,7263,297974,279527,307
2021-01-06,PB,3755,169646,128558,307
2021-01-06,PE,9731,226940,192485,307
2021-01-06,PI,2882,145384,142127,307
2021-01-06,PR,8233,430873,312210,307
2021-01-06,RJ,26068,448089,416229,307
2021-01-06,RN,3081,122099,68394,307
2021-01-06,RO,1875,98811,83075,307
2021-01-06,RR,793,69326,66262,307
2021-01-06,RS,9226,465337,442013,307
2021-01-06,SC,5482,506897,481373,307
2021-01-06,SE,2532,117818,104778,307
2021-01-06,SP,47511,1501085,1324431,307
2021-01-06,TO,1257,92000,82139,307
2021-01-06,TOTAL,199161,7882143,7033286,307
2021-01-07,AC,821,42478,37712,308
2021-01-07,AL,2537,107279,102092,308
2021-01-07,AM,5546,208798,175687,308
2021-01-07,AP,956,69874,53600,308
2021-01-07,BA,9333,505918,490725,308
2021-01-07,CE,10106,342201,273923,308
2021-01-07,DF,4337,256682,246091,308
2021-01-07,ES,5265,258941,238355,308
2021-01-07,GO,6933,315563,303839,308
2021-01-07,MA,4542,201641,191381,308
2021-01-07,MG,12366,571657,515325,308
2021-01-07,MS,2511,141649,124839,308
2021-01-07,MT,4632,186831,175567,308
2021-01-07,PA,7280,299045,280285,308
2021-01-07,PB,3773,170611,129355,308
2021-01-07,PE,9763,228451,195518,308
2021-01-07,PI,2891,145997,142737,308
2021-01-07,PR,8630,463309,312210,308
2021-01-07,RJ,26292,452758,416229,308
2021-01-07,RN,3092,123257,68394,308
2021-01-07,RO,1890,99595,83633,308
2021-01-07,RR,793,69461,66262,308
2021-01-07,RS,9293,470138,446187,308
2021-01-07,SC,5522,511329,487644,308
2021-01-07,SE,2544,119045,104999,308
2021-01-07,SP,47768,1515158,1336589,308
2021-01-07,TO,1263,92446,82343,308
2021-01-07,TOTAL,200679,7970112,7081521,308
2021-01-08,AC,823,42814,37712,309
2021-01-08,AL,2545,107628,102092,309
2021-01-08,AM,5615,211140,177124,309
2021-01-08,AP,962,70344,53850,309
2021-01-08,BA,9364,508695,493064,309
2021-01-08,CE,10137,343887,274636,309
2021-01-08,DF,4345,257355,246609,309
2021-01-08,ES,5287,260970,240711,309
2021-01-08,GO,6946,316852,304600,309
2021-01-08,MA,4549,201745,191431,309
2021-01-08,MG,12469,579469,520733,309
