date,state,city,dead,confirmed,day
2020-06-17,RJ,Guapimirim/RJ,31,593,104
2020-06-17,RJ,Iguaba Grande/RJ,20,119,104
2020-06-17,RJ,Itaboraí/RJ,110,1775,104
2020-06-17,RJ,Itaguaí/RJ,66,985,104
2020-06-17,RJ,Italva/RJ,3,107,104
2020-06-17,RJ,Itaocara/RJ,4,72,104
2020-06-17,RJ,Itaperuna/RJ,1,427,104
2020-06-17,RJ,Itatiaia/RJ,0,16,104
2020-06-17,RJ,Japeri/RJ,14,134,104
2020-06-17,RJ,Laje do Muriaé/RJ,0,76,104
2020-06-17,RJ,Macaé/RJ,58,1593,104
2020-06-17,RJ,Macuco/RJ,0,8,104
2020-06-17,RJ,Magé/RJ,119,1200,104
2020-06-17,RJ,Mangaratiba/RJ,9,195,104
2020-06-17,RJ,Maricá/RJ,40,899,104
2020-06-17,RJ,Mendes/RJ,2,44,104
2020-06-17,RJ,Mesquita/RJ,95,591,104
2020-06-17,RJ,Miguel Pereira/RJ,3,43,104
2020-06-17,RJ,Miracema/RJ,0,74,104
2020-06-17,RJ,Natividade/RJ,1,94,104
2020-06-17,RJ,Nilópolis/RJ,59,540,104
2020-06-17,RJ,Niterói/RJ,166,4839,104
2020-06-17,RJ,Nova Friburgo/RJ,29,315,104
2020-06-17,RJ,Nova Iguaçu/RJ,287,2765,104
2020-06-17,RJ,Paracambi/RJ,18,308,104
2020-06-17,RJ,Paraty/RJ,8,157,104
2020-06-17,RJ,Paraíba do Sul/RJ,8,205,104
2020-06-17,RJ,Paty do Alferes/RJ,4,37,104
2020-06-17,RJ,Petrópolis/RJ,80,725,104
2020-06-17,RJ,Pinheiral/RJ,1,91,104
2020-06-17,RJ,Piraí/RJ,6,154,104
2020-06-17,RJ,Porciúncula/RJ,1,62,104
2020-06-17,RJ,Porto Real/RJ,0,28,104
2020-06-17,RJ,Quatis/RJ,0,18,104
2020-06-17,RJ,Queimados/RJ,22,1320,104
2020-06-17,RJ,Quissamã/RJ,1,139,104
2020-06-17,RJ,Resende/RJ,20,302,104
2020-06-17,RJ,Rio Bonito/RJ,13,330,104
2020-06-17,RJ,Rio Claro/RJ,0,104,104
2020-06-17,RJ,Rio das Flores/RJ,1,6,104
2020-06-17,RJ,Rio das Ostras/RJ,27,592,104
2020-06-17,RJ,Rio de Janeiro/RJ,5343,45978,104
2020-06-17,RJ,Santa Maria Madalena/RJ,0,8,104
2020-06-17,RJ,Santo Antônio de Pádua/RJ,3,244,104
2020-06-17,RJ,Sapucaia/RJ,11,140,104
2020-06-17,RJ,Saquarema/RJ,17,157,104
2020-06-17,RJ,Seropédica/RJ,22,365,104
2020-06-17,RJ,Silva Jardim/RJ,4,82,104
2020-06-17,RJ,Sumidouro/RJ,2,18,104
2020-06-17,RJ,São Fidélis/RJ,0,129,104
2020-06-17,RJ,São Francisco de Itabapoana/RJ,9,118,104
2020-06-17,RJ,São Gonçalo/RJ,300,3296,104
2020-06-17,RJ,São José de Ubá/RJ,0,72,104
2020-06-17,RJ,São José do Vale do Rio Preto/RJ,1,134,104
2020-06-17,RJ,São João da Barra/RJ,7,179,104
2020-06-17,RJ,São João de Meriti/RJ,160,1367,104
2020-06-17,RJ,São Pedro da Aldeia/RJ,6,294,104
2020-06-17,RJ,São Sebastião do Alto/RJ,1,10,104
2020-06-17,RJ,Tanguá/RJ,23,261,104
2020-06-17,RJ,Teresópolis/RJ,41,753,104
2020-06-17,RJ,Trajano de Moraes/RJ,0,30,104
2020-06-17,RJ,Três Rios/RJ,4,276,104
2020-06-17,RJ,Valença/RJ,7,141,104
2020-06-17,RJ,Varre-Sai/RJ,0,24,104
2020-06-17,RJ,Vassouras/RJ,13,189,104
2020-06-17,RJ,Volta Redonda/RJ,51,1228,104
2020-06-18,RJ,Angra dos Reis/RJ,68,1698,105
2020-06-18,RJ,Aperibé/RJ,0,49,105
2020-06-18,RJ,Araruama/RJ,29,272,105
2020-06-18,RJ,Areal/RJ,1,65,105
2020-06-18,RJ,Armação dos Búzios/RJ,5,128,105
2020-06-18,RJ,Arraial do Cabo/RJ,4,54,105
2020-06-18,RJ,Barra Mansa/RJ,28,314,105
2020-06-18,RJ,Barra do Piraí/RJ,21,303,105
2020-06-18,RJ,Belford Roxo/RJ,157,1161,105
2020-06-18,RJ,Bom Jardim/RJ,2,34,105
2020-06-18,RJ,Bom Jesus do Itabapoana/RJ,2,87,105
2020-06-18,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,0,105
2020-06-18,RJ,Cabo Frio/RJ,30,591,105
2020-06-18,RJ,Cachoeiras de Macacu/RJ,18,211,105
2020-06-18,RJ,Cambuci/RJ,0,44,105
2020-06-18,RJ,Campos dos Goytacazes/RJ,70,1306,105
2020-06-18,RJ,Cantagalo/RJ,1,13,105
2020-06-18,RJ,Carapebus/RJ,1,68,105
2020-06-18,RJ,Cardoso Moreira/RJ,0,48,105
2020-06-18,RJ,Carmo/RJ,2,50,105
2020-06-18,RJ,Casimiro de Abreu/RJ,9,272,105
2020-06-18,RJ,Comendador Levy Gasparian/RJ,0,31,105
2020-06-18,RJ,Conceição de Macabu/RJ,1,152,105
2020-06-18,RJ,Cordeiro/RJ,0,24,105
2020-06-18,RJ,Duas Barras/RJ,0,6,105
2020-06-18,RJ,Duque de Caxias/RJ,362,2407,105
2020-06-18,RJ,Engenheiro Paulo de Frontin/RJ,2,22,105
2020-06-18,RJ,Guapimirim/RJ,34,594,105
2020-06-18,RJ,Iguaba Grande/RJ,20,119,105
2020-06-18,RJ,Itaboraí/RJ,110,1774,105
2020-06-18,RJ,Itaguaí/RJ,67,986,105
2020-06-18,RJ,Italva/RJ,3,107,105
2020-06-18,RJ,Itaocara/RJ,4,72,105
2020-06-18,RJ,Itaperuna/RJ,1,427,105
2020-06-18,RJ,Itatiaia/RJ,0,16,105
2020-06-18,RJ,Japeri/RJ,14,134,105
2020-06-18,RJ,Laje do Muriaé/RJ,0,76,105
2020-06-18,RJ,Macaé/RJ,62,1597,105
2020-06-18,RJ,Macuco/RJ,0,8,105
2020-06-18,RJ,Magé/RJ,120,1200,105
2020-06-18,RJ,Mangaratiba/RJ,21,203,105
2020-06-18,RJ,Maricá/RJ,41,900,105
2020-06-18,RJ,Mendes/RJ,2,44,105
2020-06-18,RJ,Mesquita/RJ,97,593,105
2020-06-18,RJ,Miguel Pereira/RJ,3,43,105
2020-06-18,RJ,Miracema/RJ,0,74,105
2020-06-18,RJ,Natividade/RJ,1,94,105
2020-06-18,RJ,Nilópolis/RJ,64,544,105
2020-06-18,RJ,Niterói/RJ,170,4843,105
2020-06-18,RJ,Nova Friburgo/RJ,30,316,105
2020-06-18,RJ,Nova Iguaçu/RJ,296,2770,105
2020-06-18,RJ,Paracambi/RJ,18,307,105
2020-06-18,RJ,Paraty/RJ,8,157,105
2020-06-18,RJ,Paraíba do Sul/RJ,11,205,105
2020-06-18,RJ,Paty do Alferes/RJ,4,37,105
2020-06-18,RJ,Petrópolis/RJ,81,726,105
2020-06-18,RJ,Pinheiral/RJ,1,91,105
2020-06-18,RJ,Piraí/RJ,6,154,105
2020-06-18,RJ,Porciúncula/RJ,2,63,105
2020-06-18,RJ,Porto Real/RJ,0,28,105
2020-06-18,RJ,Quatis/RJ,0,18,105
2020-06-18,RJ,Queimados/RJ,23,1320,105
2020-06-18,RJ,Quissamã/RJ,1,139,105
2020-06-18,RJ,Resende/RJ,20,302,105
2020-06-18,RJ,Rio Bonito/RJ,15,331,105
2020-06-18,RJ,Rio Claro/RJ,0,104,105
2020-06-18,RJ,Rio das Flores/RJ,1,6,105
2020-06-18,RJ,Rio das Ostras/RJ,27,592,105
2020-06-18,RJ,Rio de Janeiro/RJ,5508,46255,105
2020-06-18,RJ,Santa Maria Madalena/RJ,0,8,105
2020-06-18,RJ,Santo Antônio de Pádua/RJ,3,244,105
2020-06-18,RJ,Sapucaia/RJ,11,140,105
2020-06-18,RJ,Saquarema/RJ,19,159,105
2020-06-18,RJ,Seropédica/RJ,22,364,105
2020-06-18,RJ,Silva Jardim/RJ,4,82,105
2020-06-18,RJ,Sumidouro/RJ,2,18,105
2020-06-18,RJ,São Fidélis/RJ,0,129,105
2020-06-18,RJ,São Francisco de Itabapoana/RJ,10,119,105
2020-06-18,RJ,São Gonçalo/RJ,320,3313,105
2020-06-18,RJ,São José de Ubá/RJ,0,72,105
2020-06-18,RJ,São José do Vale do Rio Preto/RJ,1,134,105
2020-06-18,RJ,São João da Barra/RJ,7,179,105
2020-06-18,RJ,São João de Meriti/RJ,165,1372,105
2020-06-18,RJ,São Pedro da Aldeia/RJ,6,294,105
2020-06-18,RJ,São Sebastião do Alto/RJ,1,10,105
2020-06-18,RJ,Tanguá/RJ,23,261,105
2020-06-18,RJ,Teresópolis/RJ,42,753,105
2020-06-18,RJ,Trajano de Moraes/RJ,0,30,105
2020-06-18,RJ,Três Rios/RJ,4,276,105
2020-06-18,RJ,Valença/RJ,7,141,105
2020-06-18,RJ,Varre-Sai/RJ,0,24,105
2020-06-18,RJ,Vassouras/RJ,13,188,105
2020-06-18,RJ,Volta Redonda/RJ,53,1228,105
2020-06-19,RJ,Angra dos Reis/RJ,68,1833,106
2020-06-19,RJ,Aperibé/RJ,0,60,106
2020-06-19,RJ,Araruama/RJ,29,290,106
2020-06-19,RJ,Areal/RJ,1,65,106
2020-06-19,RJ,Armação dos Búzios/RJ,5,128,106
2020-06-19,RJ,Arraial do Cabo/RJ,4,58,106
2020-06-19,RJ,Barra Mansa/RJ,28,344,106
2020-06-19,RJ,Barra do Piraí/RJ,23,319,106
2020-06-19,RJ,Belford Roxo/RJ,159,1225,106
2020-06-19,RJ,Bom Jardim/RJ,2,38,106
2020-06-19,RJ,Bom Jesus do Itabapoana/RJ,2,91,106
2020-06-19,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,0,106
2020-06-19,RJ,Cabo Frio/RJ,31,643,106
2020-06-19,RJ,Cachoeiras de Macacu/RJ,18,251,106
2020-06-19,RJ,Cambuci/RJ,0,46,106
2020-06-19,RJ,Campos dos Goytacazes/RJ,75,1439,106
2020-06-19,RJ,Cantagalo/RJ,1,18,106
2020-06-19,RJ,Carapebus/RJ,1,78,106
2020-06-19,RJ,Cardoso Moreira/RJ,0,57,106
2020-06-19,RJ,Carmo/RJ,2,60,106
2020-06-19,RJ,Casimiro de Abreu/RJ,9,289,106
2020-06-19,RJ,Comendador Levy Gasparian/RJ,0,37,106
2020-06-19,RJ,Conceição de Macabu/RJ,1,152,106
2020-06-19,RJ,Cordeiro/RJ,0,26,106
2020-06-19,RJ,Duas Barras/RJ,0,6,106
2020-06-19,RJ,Duque de Caxias/RJ,370,2592,106
2020-06-19,RJ,Engenheiro Paulo de Frontin/RJ,2,42,106
2020-06-19,RJ,Guapimirim/RJ,33,660,106
2020-06-19,RJ,Iguaba Grande/RJ,20,136,106
2020-06-19,RJ,Itaboraí/RJ,112,1991,106
2020-06-19,RJ,Itaguaí/RJ,68,1121,106
2020-06-19,RJ,Italva/RJ,3,122,106
2020-06-19,RJ,Itaocara/RJ,4,77,106
2020-06-19,RJ,Itaperuna/RJ,1,494,106
2020-06-19,RJ,Itatiaia/RJ,0,21,106
2020-06-19,RJ,Japeri/RJ,14,144,106
2020-06-19,RJ,Laje do Muriaé/RJ,0,85,106
2020-06-19,RJ,Macaé/RJ,62,1690,106
2020-06-19,RJ,Macuco/RJ,0,8,106
2020-06-19,RJ,Magé/RJ,122,1337,106
2020-06-19,RJ,Mangaratiba/RJ,21,229,106
2020-06-19,RJ,Maricá/RJ,41,973,106
2020-06-19,RJ,Mendes/RJ,2,46,106
2020-06-19,RJ,Mesquita/RJ,99,635,106
2020-06-19,RJ,Miguel Pereira/RJ,3,65,106
2020-06-19,RJ,Miracema/RJ,0,82,106
2020-06-19,RJ,Natividade/RJ,1,117,106
2020-06-19,RJ,Nilópolis/RJ,64,573,106
2020-06-19,RJ,Niterói/RJ,172,5219,106
2020-06-19,RJ,Nova Friburgo/RJ,30,347,106
2020-06-19,RJ,Nova Iguaçu/RJ,309,2934,106
2020-06-19,RJ,Paracambi/RJ,18,309,106
2020-06-19,RJ,Paraty/RJ,8,172,106
2020-06-19,RJ,Paraíba do Sul/RJ,11,230,106
2020-06-19,RJ,Paty do Alferes/RJ,4,38,106
2020-06-19,RJ,Petrópolis/RJ,82,750,106
2020-06-19,RJ,Pinheiral/RJ,1,95,106
2020-06-19,RJ,Piraí/RJ,6,163,106
2020-06-19,RJ,Porciúncula/RJ,2,68,106
2020-06-19,RJ,Porto Real/RJ,0,31,106
2020-06-19,RJ,Quatis/RJ,0,21,106
2020-06-19,RJ,Queimados/RJ,24,1437,106
2020-06-19,RJ,Quissamã/RJ,1,158,106
2020-06-19,RJ,Resende/RJ,21,317,106
2020-06-19,RJ,Rio Bonito/RJ,15,316,106
2020-06-19,RJ,Rio Claro/RJ,0,113,106
2020-06-19,RJ,Rio das Flores/RJ,1,6,106
2020-06-19,RJ,Rio das Ostras/RJ,27,613,106
2020-06-19,RJ,Rio de Janeiro/RJ,5632,48753,106
2020-06-19,RJ,Santa Maria Madalena/RJ,0,8,106
2020-06-19,RJ,Santo Antônio de Pádua/RJ,3,271,106
2020-06-19,RJ,Sapucaia/RJ,13,145,106
2020-06-19,RJ,Saquarema/RJ,19,183,106
2020-06-19,RJ,Seropédica/RJ,22,391,106
2020-06-19,RJ,Silva Jardim/RJ,4,87,106
2020-06-19,RJ,Sumidouro/RJ,2,24,106
2020-06-19,RJ,São Fidélis/RJ,0,135,106
2020-06-19,RJ,São Francisco de Itabapoana/RJ,10,130,106
2020-06-19,RJ,São Gonçalo/RJ,327,3804,106
2020-06-19,RJ,São José de Ubá/RJ,0,74,106
2020-06-19,RJ,São José do Vale do Rio Preto/RJ,1,145,106
2020-06-19,RJ,São João da Barra/RJ,7,193,106
2020-06-19,RJ,São João de Meriti/RJ,172,1445,106
2020-06-19,RJ,São Pedro da Aldeia/RJ,6,319,106
2020-06-19,RJ,São Sebastião do Alto/RJ,1,10,106
2020-06-19,RJ,Tanguá/RJ,23,279,106
2020-06-19,RJ,Teresópolis/RJ,42,804,106
2020-06-19,RJ,Trajano de Moraes/RJ,0,32,106
2020-06-19,RJ,Três Rios/RJ,4,301,106
2020-06-19,RJ,Valença/RJ,8,149,106
2020-06-19,RJ,Varre-Sai/RJ,0,28,106
2020-06-19,RJ,Vassouras/RJ,13,204,106
2020-06-19,RJ,Volta Redonda/RJ,53,1334,106
2020-06-20,RJ,Angra dos Reis/RJ,68,1844,107
2020-06-20,RJ,Aperibé/RJ,0,62,107
2020-06-20,RJ,Araruama/RJ,30,294,107
2020-06-20,RJ,Areal/RJ,1,66,107
2020-06-20,RJ,Armação dos Búzios/RJ,5,160,107
2020-06-20,RJ,Arraial do Cabo/RJ,4,64,107
2020-06-20,RJ,Barra Mansa/RJ,28,303,107
2020-06-20,RJ,Barra do Piraí/RJ,23,281,107
2020-06-20,RJ,Belford Roxo/RJ,161,1238,107
2020-06-20,RJ,Bom Jardim/RJ,2,42,107
2020-06-20,RJ,Bom Jesus do Itabapoana/RJ,2,92,107
2020-06-20,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,0,107
2020-06-20,RJ,Cabo Frio/RJ,33,667,107
2020-06-20,RJ,Cachoeiras de Macacu/RJ,18,271,107
2020-06-20,RJ,Cambuci/RJ,0,45,107
2020-06-20,RJ,Campos dos Goytacazes/RJ,77,1493,107
2020-06-20,RJ,Cantagalo/RJ,1,18,107
2020-06-20,RJ,Carapebus/RJ,1,82,107
2020-06-20,RJ,Cardoso Moreira/RJ,0,61,107
2020-06-20,RJ,Carmo/RJ,2,60,107
2020-06-20,RJ,Casimiro de Abreu/RJ,9,283,107
2020-06-20,RJ,Comendador Levy Gasparian/RJ,0,40,107
2020-06-20,RJ,Conceição de Macabu/RJ,1,153,107
2020-06-20,RJ,Cordeiro/RJ,0,26,107
2020-06-20,RJ,Duas Barras/RJ,0,6,107
2020-06-20,RJ,Duque de Caxias/RJ,371,2625,107
2020-06-20,RJ,Engenheiro Paulo de Frontin/RJ,2,42,107
2020-06-20,RJ,Guapimirim/RJ,33,681,107
2020-06-20,RJ,Iguaba Grande/RJ,20,146,107
2020-06-20,RJ,Itaboraí/RJ,114,2066,107
2020-06-20,RJ,Itaguaí/RJ,68,1179,107
2020-06-20,RJ,Italva/RJ,3,124,107
2020-06-20,RJ,Itaocara/RJ,4,79,107
2020-06-20,RJ,Itaperuna/RJ,1,506,107
2020-06-20,RJ,Itatiaia/RJ,0,18,107
2020-06-20,RJ,Japeri/RJ,18,152,107
2020-06-20,RJ,Laje do Muriaé/RJ,0,85,107
2020-06-20,RJ,Macaé/RJ,64,1742,107
2020-06-20,RJ,Macuco/RJ,0,8,107
2020-06-20,RJ,Magé/RJ,124,1323,107
2020-06-20,RJ,Mangaratiba/RJ,21,250,107
2020-06-20,RJ,Maricá/RJ,49,973,107
2020-06-20,RJ,Mendes/RJ,2,40,107
2020-06-20,RJ,Mesquita/RJ,100,647,107
2020-06-20,RJ,Miguel Pereira/RJ,3,64,107
2020-06-20,RJ,Miracema/RJ,0,88,107
2020-06-20,RJ,Natividade/RJ,1,118,107
2020-06-20,RJ,Nilópolis/RJ,65,591,107
2020-06-20,RJ,Niterói/RJ,175,5347,107
2020-06-20,RJ,Nova Friburgo/RJ,30,348,107
2020-06-20,RJ,Nova Iguaçu/RJ,314,2893,107
2020-06-20,RJ,Paracambi/RJ,19,312,107
2020-06-20,RJ,Paraty/RJ,8,177,107
2020-06-20,RJ,Paraíba do Sul/RJ,11,236,107
2020-06-20,RJ,Paty do Alferes/RJ,4,38,107
2020-06-20,RJ,Petrópolis/RJ,83,757,107
2020-06-20,RJ,Pinheiral/RJ,1,96,107
2020-06-20,RJ,Piraí/RJ,6,163,107
2020-06-20,RJ,Porciúncula/RJ,2,72,107
2020-06-20,RJ,Porto Real/RJ,0,31,107
2020-06-20,RJ,Quatis/RJ,0,21,107
2020-06-20,RJ,Queimados/RJ,27,1474,107
2020-06-20,RJ,Quissamã/RJ,1,156,107
2020-06-20,RJ,Resende/RJ,21,318,107
2020-06-20,RJ,Rio Bonito/RJ,19,303,107
2020-06-20,RJ,Rio Claro/RJ,0,111,107
2020-06-20,RJ,Rio das Flores/RJ,1,4,107
2020-06-20,RJ,Rio das Ostras/RJ,27,636,107
2020-06-20,RJ,Rio de Janeiro/RJ,5791,50129,107
2020-06-20,RJ,Santa Maria Madalena/RJ,0,7,107
2020-06-20,RJ,Santo Antônio de Pádua/RJ,3,274,107
2020-06-20,RJ,Sapucaia/RJ,13,142,107
2020-06-20,RJ,Saquarema/RJ,19,179,107
2020-06-20,RJ,Seropédica/RJ,22,399,107
2020-06-20,RJ,Silva Jardim/RJ,4,99,107
2020-06-20,RJ,Sumidouro/RJ,2,25,107
2020-06-20,RJ,São Fidélis/RJ,0,138,107
2020-06-20,RJ,São Francisco de Itabapoana/RJ,10,132,107
2020-06-20,RJ,São Gonçalo/RJ,347,3885,107
2020-06-20,RJ,São José de Ubá/RJ,0,76,107
2020-06-20,RJ,São José do Vale do Rio Preto/RJ,1,151,107
2020-06-20,RJ,São João da Barra/RJ,7,194,107
2020-06-20,RJ,São João de Meriti/RJ,174,1469,107
2020-06-20,RJ,São Pedro da Aldeia/RJ,7,322,107
2020-06-20,RJ,São Sebastião do Alto/RJ,1,9,107
2020-06-20,RJ,Tanguá/RJ,25,290,107
2020-06-20,RJ,Teresópolis/RJ,42,804,107
2020-06-20,RJ,Trajano de Moraes/RJ,0,32,107
2020-06-20,RJ,Três Rios/RJ,4,325,107
2020-06-20,RJ,Valença/RJ,7,152,107
2020-06-20,RJ,Varre-Sai/RJ,0,32,107
2020-06-20,RJ,Vassouras/RJ,13,207,107
2020-06-20,RJ,Volta Redonda/RJ,54,1374,107
2020-06-21,RJ,Angra dos Reis/RJ,68,1845,108
2020-06-21,RJ,Aperibé/RJ,0,62,108
2020-06-21,RJ,Araruama/RJ,30,294,108
2020-06-21,RJ,Areal/RJ,1,82,108
2020-06-21,RJ,Armação dos Búzios/RJ,5,160,108
2020-06-21,RJ,Arraial do Cabo/RJ,4,65,108
2020-06-21,RJ,Barra Mansa/RJ,28,272,108
2020-06-21,RJ,Barra do Piraí/RJ,23,283,108
2020-06-21,RJ,Belford Roxo/RJ,161,1268,108
2020-06-21,RJ,Bom Jardim/RJ,2,42,108
2020-06-21,RJ,Bom Jesus do Itabapoana/RJ,2,100,108
2020-06-21,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,0,108
2020-06-21,RJ,Cabo Frio/RJ,33,669,108
2020-06-21,RJ,Cachoeiras de Macacu/RJ,18,271,108
2020-06-21,RJ,Cambuci/RJ,0,45,108
2020-06-21,RJ,Campos dos Goytacazes/RJ,77,1498,108
2020-06-21,RJ,Cantagalo/RJ,1,18,108
2020-06-21,RJ,Carapebus/RJ,1,82,108
2020-06-21,RJ,Cardoso Moreira/RJ,0,64,108
2020-06-21,RJ,Carmo/RJ,2,60,108
2020-06-21,RJ,Casimiro de Abreu/RJ,9,283,108
2020-06-21,RJ,Comendador Levy Gasparian/RJ,0,40,108
2020-06-21,RJ,Conceição de Macabu/RJ,1,154,108
2020-06-21,RJ,Cordeiro/RJ,0,26,108
2020-06-21,RJ,Duas Barras/RJ,0,6,108
2020-06-21,RJ,Duque de Caxias/RJ,371,2630,108
2020-06-21,RJ,Engenheiro Paulo de Frontin/RJ,2,42,108
2020-06-21,RJ,Guapimirim/RJ,33,681,108
2020-06-21,RJ,Iguaba Grande/RJ,20,146,108
2020-06-21,RJ,Itaboraí/RJ,115,2095,108
2020-06-21,RJ,Itaguaí/RJ,69,1189,108
2020-06-21,RJ,Italva/RJ,3,124,108
2020-06-21,RJ,Itaocara/RJ,4,83,108
2020-06-21,RJ,Itaperuna/RJ,1,511,108
2020-06-21,RJ,Itatiaia/RJ,0,18,108
2020-06-21,RJ,Japeri/RJ,18,154,108
2020-06-21,RJ,Laje do Muriaé/RJ,0,85,108
2020-06-21,RJ,Macaé/RJ,64,1757,108
2020-06-21,RJ,Macuco/RJ,0,8,108
2020-06-21,RJ,Magé/RJ,124,1327,108
2020-06-21,RJ,Mangaratiba/RJ,21,254,108
2020-06-21,RJ,Maricá/RJ,49,979,108
2020-06-21,RJ,Mendes/RJ,2,40,108
2020-06-21,RJ,Mesquita/RJ,100,654,108
2020-06-21,RJ,Miguel Pereira/RJ,3,64,108
2020-06-21,RJ,Miracema/RJ,0,88,108
2020-06-21,RJ,Natividade/RJ,1,123,108
2020-06-21,RJ,Nilópolis/RJ,65,600,108
2020-06-21,RJ,Niterói/RJ,175,5370,108
2020-06-21,RJ,Nova Friburgo/RJ,30,349,108
2020-06-21,RJ,Nova Iguaçu/RJ,315,2899,108
2020-06-21,RJ,Paracambi/RJ,19,312,108
2020-06-21,RJ,Paraty/RJ,8,179,108
2020-06-21,RJ,Paraíba do Sul/RJ,11,252,108
2020-06-21,RJ,Paty do Alferes/RJ,4,38,108
2020-06-21,RJ,Petrópolis/RJ,83,759,108
2020-06-21,RJ,Pinheiral/RJ,1,96,108
2020-06-21,RJ,Piraí/RJ,6,163,108
2020-06-21,RJ,Porciúncula/RJ,2,72,108
2020-06-21,RJ,Porto Real/RJ,0,32,108
2020-06-21,RJ,Quatis/RJ,0,21,108
2020-06-21,RJ,Queimados/RJ,28,1487,108
2020-06-21,RJ,Quissamã/RJ,1,157,108
2020-06-21,RJ,Resende/RJ,21,318,108
2020-06-21,RJ,Rio Bonito/RJ,19,304,108
2020-06-21,RJ,Rio Claro/RJ,0,113,108
2020-06-21,RJ,Rio das Flores/RJ,1,5,108
2020-06-21,RJ,Rio das Ostras/RJ,27,638,108
2020-06-21,RJ,Rio de Janeiro/RJ,5832,50430,108
2020-06-21,RJ,Santa Maria Madalena/RJ,0,8,108
2020-06-21,RJ,Santo Antônio de Pádua/RJ,3,274,108
2020-06-21,RJ,Sapucaia/RJ,13,142,108
2020-06-21,RJ,Saquarema/RJ,19,179,108
2020-06-21,RJ,Seropédica/RJ,22,399,108
2020-06-21,RJ,Silva Jardim/RJ,4,100,108
2020-06-21,RJ,Sumidouro/RJ,2,25,108
2020-06-21,RJ,São Fidélis/RJ,0,138,108
2020-06-21,RJ,São Francisco de Itabapoana/RJ,10,133,108
2020-06-21,RJ,São Gonçalo/RJ,351,3927,108
2020-06-21,RJ,São José de Ubá/RJ,0,76,108
2020-06-21,RJ,São José do Vale do Rio Preto/RJ,1,153,108
2020-06-21,RJ,São João da Barra/RJ,7,204,108
2020-06-21,RJ,São João de Meriti/RJ,175,1478,108
2020-06-21,RJ,São Pedro da Aldeia/RJ,7,323,108
2020-06-21,RJ,São Sebastião do Alto/RJ,1,9,108
2020-06-21,RJ,Tanguá/RJ,26,296,108
2020-06-21,RJ,Teresópolis/RJ,42,806,108
2020-06-21,RJ,Trajano de Moraes/RJ,0,33,108
2020-06-21,RJ,Três Rios/RJ,4,327,108
2020-06-21,RJ,Valença/RJ,7,152,108
2020-06-21,RJ,Varre-Sai/RJ,0,32,108
2020-06-21,RJ,Vassouras/RJ,13,207,108
2020-06-21,RJ,Volta Redonda/RJ,54,1377,108
2020-06-22,RJ,Angra dos Reis/RJ,72,1864,109
2020-06-22,RJ,Aperibé/RJ,0,63,109
2020-06-22,RJ,Araruama/RJ,30,297,109
2020-06-22,RJ,Areal/RJ,1,82,109
2020-06-22,RJ,Armação dos Búzios/RJ,5,161,109
2020-06-22,RJ,Arraial do Cabo/RJ,4,67,109
2020-06-22,RJ,Barra Mansa/RJ,28,362,109
2020-06-22,RJ,Barra do Piraí/RJ,23,330,109
2020-06-22,RJ,Belford Roxo/RJ,162,1294,109
2020-06-22,RJ,Bom Jardim/RJ,2,43,109
2020-06-22,RJ,Bom Jesus do Itabapoana/RJ,2,100,109
2020-06-22,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,0,109
2020-06-22,RJ,Cabo Frio/RJ,33,672,109
2020-06-22,RJ,Cachoeiras de Macacu/RJ,18,274,109
2020-06-22,RJ,Cambuci/RJ,0,46,109
2020-06-22,RJ,Campos dos Goytacazes/RJ,77,1502,109
2020-06-22,RJ,Cantagalo/RJ,1,18,109
2020-06-22,RJ,Carapebus/RJ,1,88,109
2020-06-22,RJ,Cardoso Moreira/RJ,0,69,109
2020-06-22,RJ,Carmo/RJ,2,60,109
2020-06-22,RJ,Casimiro de Abreu/RJ,9,291,109
2020-06-22,RJ,Comendador Levy Gasparian/RJ,0,40,109
2020-06-22,RJ,Conceição de Macabu/RJ,1,156,109
2020-06-22,RJ,Cordeiro/RJ,0,26,109
2020-06-22,RJ,Duas Barras/RJ,0,7,109
2020-06-22,RJ,Duque de Caxias/RJ,372,2655,109
2020-06-22,RJ,Engenheiro Paulo de Frontin/RJ,2,42,109
2020-06-22,RJ,Guapimirim/RJ,33,685,109
2020-06-22,RJ,Iguaba Grande/RJ,20,146,109
2020-06-22,RJ,Itaboraí/RJ,115,2114,109
2020-06-22,RJ,Itaguaí/RJ,69,1208,109
2020-06-22,RJ,Italva/RJ,3,124,109
2020-06-22,RJ,Itaocara/RJ,4,88,109
2020-06-22,RJ,Itaperuna/RJ,1,517,109
2020-06-22,RJ,Itatiaia/RJ,0,21,109
2020-06-22,RJ,Japeri/RJ,18,155,109
2020-06-22,RJ,Laje do Muriaé/RJ,0,91,109
2020-06-22,RJ,Macaé/RJ,64,1785,109
2020-06-22,RJ,Macuco/RJ,0,8,109
2020-06-22,RJ,Magé/RJ,126,1375,109
2020-06-22,RJ,Mangaratiba/RJ,21,257,109
2020-06-22,RJ,Maricá/RJ,49,1010,109
